Date,Open,High,Low,Close,Volume
2021-05-10,241.34089121042112,251.18740081044476,229.13873276969642,237.64723502599472,644380
2021-05-11,333.4624447403488,345.00802532501143,323.69889123413253,332.180812586013,581995
2021-05-12,131.09385478599393,148.40539769848496,128.43021227264344,126.35224450819403,682393
2021-05-13,489.7579230664666,509.3727099381352,484.53126270875896,486.9757179858021,785865
2021-05-14,494.48429779184113,502.6359819633175,486.1023083334994,497.28900917564266,304300
2021-05-15,379.26468560789806,395.81506405002415,367.2786998677703,376.27643793078687,390699
2021-05-16,314.43854653764816,329.7291024307425,304.1643894333421,310.2391805629378,696222
2021-05-17,223.81104651453109,235.28162554364255,218.0473559953405,223.5555783129763,697076
2021-05-18,425.51800788277944,444.63895075501813,425.38872072698524,420.6177002301246,963689
2021-05-19,373.89246902155173,377.9019593321198,363.96768458353546,369.7401305658151,904371
2021-05-20,165.04677573795652,167.23205994414894,159.33425596671165,168.12303443358627,505041
2021-05-21,464.370873797537,481.4501131366454,449.6787077833263,467.08560724613307,584003
2021-05-22,429.0148971692676,437.79789350194255,428.5359718638579,433.16628537331655,595707
2021-05-23,479.9199653167696,496.8593424009108,468.2234090906538,483.4651196758771,255223
2021-05-24,390.287803355344,408.1496074592523,371.4583186052227,392.1195589877422,752356
2021-05-25,345.366078374316,346.6152302466974,341.877893032086,340.8894069473226,624324
2021-05-26,267.29721451624755,284.96650977596875,257.8642247012356,270.1257006961141,456092
2021-05-27,473.0913933416053,482.0577744489937,471.26295350526254,476.5465014500109,970139
2021-05-28,446.42555580016335,456.634205580248,433.9119175549363,449.4163772578829,663339
2021-05-29,118.08746804247576,130.61931826433997,107.07683443055126,118.17225839555603,591513
2021-05-30,110.5467897989008,129.07444193350253,102.39947931464415,107.87580818539563,180738
2021-05-31,250.58534675121984,250.96766863981512,240.15780632174503,254.03864650810712,435740
2021-06-01,424.2213323127332,433.75820167908955,406.289839143353,426.4929604101346,684359
2021-06-02,494.9104517259778,508.66489257458903,490.98456567975643,499.7180634698663,230613
2021-06-03,160.16675644141128,174.62089559537586,159.71546620730433,156.7236824189706,173601
2021-06-04,337.652286140854,351.5029347715962,320.418988446872,334.90893197137456,129873
2021-06-05,252.3563426524086,255.04504524057106,240.8140010046505,249.47432415122364,792008
2021-06-06,487.96575912584126,493.9536708932749,470.1525900166044,490.89115680205464,171468
2021-06-07,436.8475692542835,444.02187976262377,424.90866478602004,433.71664221878467,912902
2021-06-08,435.3314818844551,451.4202260380452,419.12826008526105,430.99808018268817,820489
2021-06-09,287.4772639179881,293.0524613662792,278.8837966508852,292.4628719838444,108328
2021-06-10,265.9278009350661,270.1419002124102,250.93060230930072,261.1759730495176,237405
2021-06-11,209.3628287722825,228.51178915304445,191.10199943448538,212.71526937387117,875807
2021-06-12,122.55019866037085,122.72746436264023,111.10773938592672,121.20386707587738,221173
2021-06-13,445.88895050202126,465.84536761566085,442.27324749077366,449.3051050995994,146638
2021-06-14,425.16040365203105,438.696829629179,419.7844513514271,425.7066085641425,897700
2021-06-15,499.8870693144522,516.4564553034346,495.9141777765041,503.90338160931583,301675
2021-06-16,498.65473482956213,504.547122756486,493.7175942776475,502.9166646937084,213920
2021-06-17,322.172682241051,322.4589877943922,316.0443732540303,317.26366405385875,996811
2021-06-18,407.5949660722042,422.3523564434348,396.49229033714045,403.3490878321321,510261
2021-06-19,477.90629195297123,494.58918389298475,466.1464593636946,475.4098792486798,796101
2021-06-20,439.8589562709646,454.668478910035,431.3289613261274,441.5521104345996,535986
2021-06-21,198.93924069727905,201.79624644329581,186.63082510086235,202.8219626623941,107887
2021-06-22,280.2176541240374,295.28621256917677,278.58615561181006,279.817073636977,853266
2021-06-23,151.663766060598,167.04222170275082,149.9080013194348,152.73349722334063,124918
2021-06-24,481.62041090348896,494.79122121689005,478.18382169633577,478.50540943144455,921929
2021-06-25,342.469853780352,357.79217243626374,332.10830381954514,345.51952211916887,455706
2021-06-26,191.4571222013851,208.37555099493974,187.17722862741883,196.1304033149198,816369
2021-06-27,368.68027376234267,380.9523560470918,363.0145856924911,366.36626309148863,374073
2021-06-28,347.25129618315833,349.0233904625519,339.24503945969843,347.1995556991638,606508
2021-06-29,243.2650872131362,253.01764340648043,227.02776473292863,239.12624831819994,726489
2021-06-30,145.42303687985162,146.97602357328373,145.1457941615944,146.0144034444813,620337
2021-07-01,368.6292782371198,376.78013885776846,355.64170183238735,368.6571126555866,834459
2021-07-02,308.1230803615173,316.2652101440298,294.74554974070355,304.5674452030681,478710
2021-07-03,408.9273566942557,410.24755357706056,392.95424108712297,408.34801882543644,390690
2021-07-04,308.0654004447973,315.0418111241869,289.41034166359105,306.40644696566295,309496
2021-07-05,440.87260012741604,443.09256210324236,440.46984314843024,441.0909088804679,792698
2021-07-06,320.7627355097942,336.9274397099786,317.68706139952985,321.61927886408216,527499
2021-07-07,324.37518861415447,343.32894913344387,306.6517627330346,319.46014440022657,706782
2021-07-08,450.66144106333803,452.1077705684968,441.4910698195977,453.27150089283356,571386
2021-07-09,261.39314648495883,280.49545063079285,250.10133370628955,263.52328940357626,840147
2021-07-10,153.6060913802563,164.05762336699118,140.34554730579333,152.2689552423215,408710
2021-07-11,111.51307052533559,117.50438408441308,97.93173843542284,107.04242988102378,447608
2021-07-12,402.0549022694476,403.5921437749709,383.42009420311746,404.6042276672981,858141
2021-07-13,348.12382054138584,358.1363059027942,328.18483219315243,352.67557214616716,228279
2021-07-14,381.63190723968944,397.52221812950444,367.22875802107063,379.0334231999096,181991
2021-07-15,185.1856646035643,199.32739414889826,179.44124041946128,183.4209107409347,454824
2021-07-16,154.5485902347079,155.55311046398737,136.95354218882102,151.38671912952603,390157
2021-07-17,105.81786626715277,107.27590297451084,104.83344797633754,106.58722750060116,152132
2021-07-18,240.23502352263878,248.29248917529154,235.61340646514887,236.78343746911332,355069
2021-07-19,335.96707474185325,341.87288462281214,318.01936039257896,334.52901417646706,585714
2021-07-20,256.8976180398929,261.54530450101385,251.7737877511058,258.86774817923555,783444
2021-07-21,274.98996880949164,280.61005878766593,270.57694761705665,275.5911286395851,994287
2021-07-22,461.66347779749935,477.73313266343706,458.9009719346944,460.5281034407787,776503
2021-07-23,239.30218680932015,257.8867478819572,222.11995165638183,238.50468282739556,191627
2021-07-24,305.5957956639243,313.6978495544756,295.5946304801026,306.2169044901566,222772
2021-07-25,413.4612050964572,431.58342513910713,399.9633410353741,408.5198523753288,329415
2021-07-26,258.61711292850805,265.04702695346566,253.83578524700746,254.40221161304416,765582
2021-07-27,348.8346800911494,358.3634198180252,333.67387167092505,352.6472607687795,613277
2021-07-28,444.9454834986981,449.46606345501806,429.7453725994561,440.72427338961097,359013
2021-07-29,479.8082494630568,492.6177703065737,473.5562889648908,481.8762854251619,950500
2021-07-30,158.82939237161517,178.40901467511134,150.6157397114095,163.0297740127057,517165
2021-07-31,470.63505006459775,482.70491198546534,466.44124451599373,468.34188610761504,116116
2021-08-01,296.84651723181526,304.0027989140862,277.3152967653572,295.5514316024104,806412
2021-08-02,203.29775531958336,216.25410423939394,190.38570377841512,203.98696937803052,675657
2021-08-03,283.65430249530453,286.1127160646123,264.96342488099424,287.47139219169037,804177
2021-08-04,492.0130301141908,509.7862117194988,485.94531924160816,496.432085986795,989532
2021-08-05,297.04723759714784,307.10891661274457,281.40941933721007,299.4428700782605,333982
2021-08-06,231.5006441150033,240.48763895579614,216.18347123730845,227.36684172355024,838563
2021-08-07,353.3603417266903,365.0776374957607,339.5272286893595,355.05188328203883,305383
2021-08-08,196.05824751127722,208.55392476706527,176.7454680059412,195.16128473000384,391799
2021-08-09,130.34533124346558,131.78084736799585,122.47422452133927,130.0523412383762,288874
2021-08-10,151.55188876425967,165.20423318872773,148.9375422924645,147.04337266771145,671920
2021-08-11,151.21833558310897,156.05696918941956,137.78415839822776,148.12895697657254,311284
2021-08-12,160.76107740491773,175.04013005504953,146.1748813953736,163.6662134802542,786136
2021-08-13,155.53086905976406,171.981564947448,144.02965759058776,155.07045739024267,536441
2021-08-14,356.34989792128584,372.42906807233624,352.2135400586179,354.3665203375973,291082
2021-08-15,172.75203375965793,183.8020531078157,162.66291492627082,171.59222449930752,313807
2021-08-16,238.26691332954528,248.6703111757603,232.02311859816268,241.81090846280208,296523
2021-08-17,458.71536396240475,461.57288318919296,450.16603339907095,461.20535413645433,804172
2021-08-18,289.58465610514895,305.09157911321165,276.6802845882557,287.30781007695975,573818
2021-08-19,367.0230954084109,372.4512830173452,352.1188005545942,363.1981138105346,381039
2021-08-20,168.92794848065193,178.86185693701086,164.28345466262508,166.44793069709266,335892
2021-08-21,176.9156075234683,182.60108938201864,168.80910031052923,181.12317203401565,837696
2021-08-22,116.34744650659155,119.02401376658541,110.96421508675897,117.1633348850891,342718
2021-08-23,167.57402522886582,180.16517916670054,163.60139295162844,167.90882731631365,817167
2021-08-24,211.43613561278346,212.52277630924155,195.7683912128667,212.40007160970808,647374
2021-08-25,170.8041937106987,185.7770983932227,152.61913982195887,169.46447636816387,185637
2021-08-26,135.48101350282224,141.83274940804458,128.0763697891307,138.55208370601736,575243
2021-08-27,148.25434844024034,148.25704230033003,133.228769952765,148.48721093324284,782567
2021-08-28,284.3115072130903,294.5340899978349,266.37160142580206,280.4789862407782,469478
2021-08-29,182.533487362317,183.47052553286906,165.61100315171237,178.82413861060763,776257
2021-08-30,245.7079444192302,251.2313355756482,242.05167664844566,246.07653588425637,687371
2021-08-31,301.36690834194275,315.5064380910571,282.24107071167555,305.73261052265116,195028
2021-09-01,376.1579314517461,377.4117238841834,368.6244026431568,374.2414526685081,953389
2021-09-02,115.72485593643958,132.51162578355962,108.94004271296285,119.42026762503177,721839
2021-09-03,419.76415956361706,419.8405580167887,418.51553301806143,422.40511542940584,964938
2021-09-04,351.16015579636314,356.09663318040117,341.4366827142655,348.6382802254322,762643
2021-09-05,132.70361277954876,147.5216939025902,130.5233404667302,128.0670202627112,718312
2021-09-06,449.4314496427109,455.756852637297,444.4606532241624,445.44992229413475,967913
2021-09-07,468.3489602127253,470.38680797404555,462.01010777737963,470.63389955119965,362399
2021-09-08,124.4311839419455,131.63586231795406,108.25465747211183,121.42788132235198,615152
2021-09-09,210.7510592588815,216.158924986572,193.24128625096358,209.46376846393542,307627
2021-09-10,422.48051191722453,439.3347499604356,416.43118556799516,422.4975035772888,639775
2021-09-11,399.30387615346336,405.5708345051662,382.12991372857186,401.558557837965,600549
2021-09-12,173.8084077425509,189.58705717807106,156.6637889951551,169.94071997514217,643634
2021-09-13,183.7397293346841,201.5771722308988,168.44671032698665,182.80339338745873,921482
2021-09-14,248.1888411165528,256.8651895080834,245.25493883624915,248.03957020797975,370888
2021-09-15,293.8091940764085,312.00805695349635,280.0027371383939,294.2174647161239,517972
2021-09-16,347.3019086121184,354.84826969138226,328.401427320507,350.4855150260706,161596
2021-09-17,247.56545582790898,266.84702415771113,233.91464625256583,244.28223777834114,838757
2021-09-18,285.01388645325915,286.7996769437706,278.38154947110246,288.09220097152536,481784
2021-09-19,398.9883752535026,412.72876058356746,388.976788904886,400.9171595304691,941464
2021-09-20,114.67328115623916,124.54956196537773,101.75878028921808,115.23198929822875,929119
2021-09-21,200.9747777376083,208.72775384672124,190.76336956303822,202.970056441634,277175
2021-09-22,385.33983435382095,397.99407192879295,382.94077551920157,384.46001174333753,253048
2021-09-23,458.08273507487974,472.15987690756634,451.8414541818393,454.466710934561,949295
2021-09-24,304.67097684626646,304.75824223927265,288.6230562351938,306.32862924892015,493807
2021-09-25,312.84539410612626,316.1844558810702,295.6170331842159,313.0921171729825,106277
2021-09-26,142.8688045359104,157.12972554859678,140.122803881599,144.26255254133818,948292
2021-09-27,278.96494672938184,292.29265500094596,259.91721168140737,277.3449345396667,233332
2021-09-28,313.0469065820092,332.36785668458276,306.47045422503703,317.1155723554076,340515
2021-09-29,196.98820145389186,212.20895725890753,183.74192667927747,197.86190013964762,884865
2021-09-30,207.69729237975238,226.71274653437914,192.66078946061876,203.5513172226611,821243
2021-10-01,250.91366524184906,264.9644752725452,234.67474054909138,250.41170514889336,386885
2021-10-02,108.02847911109055,113.98952328387941,89.11348506657194,110.59203965852689,481864
2021-10-03,228.8316662332713,230.93896467828844,222.57327527269484,231.77301185059403,399355
2021-10-04,184.57920279861787,200.21568006551658,167.40907370758677,184.52517332625547,864752
2021-10-05,230.99894087116587,243.8819253006842,228.36520280244173,234.9464165794789,882733
2021-10-06,147.90485272770047,148.8685729755664,133.80403460062863,145.58153709964344,534758
2021-10-07,456.210912295958,463.41192161397754,441.3713577056783,455.31689926834065,369013
2021-10-08,337.43698142161946,356.5729777313052,323.88251659759305,341.4229505273092,586834
2021-10-09,371.6409276577958,381.6489505719999,366.59463293509276,375.6034948225116,449760
2021-10-10,415.6684954429353,424.3230781633294,398.2076325026312,417.5256231311821,194515
2021-10-11,299.3768795716229,308.5308716748088,295.999710304215,302.9666850428451,250494
2021-10-12,134.76811523496949,138.94576971507277,133.69541940455287,130.6558479045318,790973
2021-10-13,314.8426167274191,322.216760144715,300.49331691518086,318.4925664894969,288088
2021-10-14,334.73644720835165,342.1327123280952,325.226932903697,332.94264627385394,684398
2021-10-15,398.17578967373197,399.2228900774814,381.1938292745584,394.95910479801415,319601
2021-10-16,272.6638184918718,288.01517106223014,264.9958756707066,270.05751685529225,833282
2021-10-17,151.03212111822552,159.3622097563031,147.66654934807127,150.2118061983644,396177
2021-10-18,213.5103623194898,229.95396005581824,196.7815184700924,211.02228236553447,931645
2021-10-19,245.23291855945405,262.23987858185194,234.2547259266526,243.43859441961905,360705
2021-10-20,358.3668965326405,362.6067776266137,354.5829806848334,354.7166813933569,555209
2021-10-21,328.31132186756474,341.4583915109673,313.90364189583585,326.27308952315474,112938
2021-10-22,242.4386903591385,251.88432644239813,232.21641758934848,243.1615285045585,230842
2021-10-23,494.60609951719186,512.2092342756216,482.5198398723855,494.0246365981025,364418
2021-10-24,342.3099277427549,346.624741326284,333.09196097862326,340.777115355114,970822
2021-10-25,194.89071669439778,208.44698070059866,178.31653701803765,197.35523798296893,525031
2021-10-26,140.7129890481615,152.86803149321594,124.12173473450049,144.64808876209466,569234
2021-10-27,161.1436556737328,167.04968522516947,146.95587923724509,163.7115479027568,250033
2021-10-28,198.38309135380325,201.1151094268267,196.275063805874,196.70309837498004,120044
2021-10-29,164.27254930382227,177.3053445133678,147.4954720657409,166.7169709821978,199372
2021-10-30,174.6268096205223,189.39875878316892,161.2065500098641,171.1466114452628,376850
2021-10-31,214.03806747753885,220.35061435280585,200.09758415745284,210.34124735845177,237046
2021-11-01,169.3494381179019,182.24609019834818,162.08978130982447,167.8057084882635,438608
2021-11-02,458.70616985057006,466.6087880028001,441.1205787274299,461.78319354101063,645501
2021-11-03,132.0934982646569,146.35763593030924,117.58606625995974,129.5569807370799,626238
2021-11-04,309.80455582810185,313.7888613259829,307.55274649751794,305.43708991708866,354043
2021-11-05,264.1587307958646,281.96303084858806,256.0031701077413,260.47582614792816,840373
2021-11-06,492.95144676344256,498.69963869275415,475.22383952423974,496.53889644873834,896843
2021-11-07,144.81556086722094,152.171280622344,143.87162683327335,146.1533937146938,424888
2021-11-08,259.1422396182967,260.30407865990367,239.9139072254557,256.67425125199645,773131
2021-11-09,487.78817331014756,490.01841755657307,474.2049219437563,488.34113156342937,563026
2021-11-10,446.2028503575921,456.5200884118387,433.5753308047246,446.4786465818456,921485
2021-11-11,426.828828379712,432.1806819142714,421.41764324995216,428.38318816411856,348966
2021-11-12,203.16113081797593,219.87073533281983,198.18529504319238,200.4930063621921,545292
2021-11-13,168.35503495602632,168.64890272912538,149.5138705662544,171.9990648279703,238117
2021-11-14,367.4572879697724,375.0391689432111,361.4918388850899,365.5509735905725,419767
2021-11-15,471.7503956510343,478.49730658641613,456.24028971665433,473.6917121907967,129714
2021-11-16,322.70515720557194,323.09170982392396,314.84272124143035,317.8664036692941,789746
2021-11-17,328.64507578795997,331.1324437679702,325.8599943722659,327.3716470869014,471427
2021-11-18,211.99163746411367,220.26449096248638,211.7773315102065,210.50873564370175,370706
2021-11-19,407.79717327677474,417.65446496572366,396.91202653646974,408.2320175626049,417192
2021-11-20,174.81749942300934,182.9032943681067,155.30192305203067,170.5448620407813,455439
2021-11-21,229.47169456169746,240.09044812993935,222.08897068551337,232.37300829895855,112026
2021-11-22,270.1745754465667,282.0772089446803,263.0307287667058,267.35238346424234,206147
2021-11-23,303.044151473782,303.2426278963387,296.1623191167931,304.8145296226021,655877
2021-11-24,196.9638929660321,206.24579615510217,186.55301621993493,199.99601419847303,732487
2021-11-25,145.93472989568141,165.2047147134332,137.12143222719556,146.55349945809655,983706
2021-11-26,344.24801697665305,354.628662579244,326.64972444211276,346.6568490438729,388988
2021-11-27,215.45222129610232,229.0030666452814,205.34180546163253,217.07082441825239,452559
2021-11-28,332.4952885690449,338.73256572738256,322.3401318052735,331.05058654056495,308574
2021-11-29,161.74508610968093,177.22491367273616,158.9776542152698,164.83367150001658,314340
2021-11-30,292.456040741927,307.9144703794493,272.80124992371924,290.4030544407823,154708
2021-12-01,313.03577302063434,323.4616939737171,308.03631520325774,313.7479021981495,557141
2021-12-02,120.72941472897077,140.24969119455503,119.26213337977872,123.18339212038616,695113
2021-12-03,234.64171127756822,237.15271557282128,221.37878629806406,233.4312703756933,675862
2021-12-04,153.7658707755897,154.1048240733813,141.85854337245223,151.79354685176395,447692
2021-12-05,125.3499881891071,140.753152424249,117.04707510925218,124.94344829083532,512028
2021-12-06,495.9840929559781,512.1272037032758,487.5402482783645,499.1637278994696,332409
2021-12-07,228.94153798988918,231.34568257230072,213.24025956896057,233.24075562134584,810669
2021-12-08,423.94977834185397,429.2614350010261,420.035525539861,424.40061247045287,688518
2021-12-09,201.85626190550553,202.2073091728381,185.45119552660773,203.47092395874205,354451
2021-12-10,372.6010888895717,378.467261105183,359.62614661167134,376.63382511196085,927013
2021-12-11,404.0911439558746,419.55398143424804,395.7117484802841,400.076612470004,347174
2021-12-12,338.2554962431377,348.6147067973893,329.09492391146034,335.5762820217994,539844
2021-12-13,288.63047542006336,295.5923872834291,283.4975312763414,290.7194754825792,319700
2021-12-14,264.7363656589074,272.171151557034,249.6940790049679,267.9738102780304,387249
2021-12-15,239.54730661719813,239.5743791315075,229.2898117710928,243.1175969005039,966262
2021-12-16,471.81165769913036,477.8076682504351,465.39456684413346,470.9627294676797,614539
2021-12-17,432.24776311509163,445.17693794785026,420.3267607998726,428.1411621380103,431301
2021-12-18,486.010764266605,505.4946531429322,466.09607522557855,485.3885790396012,525658
2021-12-19,149.71888939421788,166.66010593389586,141.0136438010868,147.02623529628843,449379
2021-12-20,392.3469900814577,392.81888937436827,373.9331620658853,390.25895463142393,870802
2021-12-21,475.3361827284151,493.3073948219119,468.4358459299238,478.05885829679016,364491
2021-12-22,172.49322646626405,188.15719473223658,171.39857232776433,168.2484973265229,850382
2021-12-23,126.598506946711,142.2060294181306,122.51366481934242,129.87431912151803,934082
2021-12-24,396.44825971602364,405.6081748960951,388.07435684946995,395.72495057426534,248182
2021-12-25,329.7892452719648,337.7493511310548,325.3965467000734,330.7498845829707,293242
2021-12-26,436.7315107033088,442.78982527997266,436.7269699389437,432.6280330156656,807161
2021-12-27,155.9089506505158,157.22284782960313,137.60891989556526,154.2825414340886,555987
2021-12-28,418.1069247439561,422.67163201383005,401.2293365193375,414.00393393410457,224926
2021-12-29,180.65092801909782,185.5830007186583,165.80508338935888,185.2663652479089,181147
2021-12-30,165.4623771462818,175.14391854048583,162.10608523336123,168.5349936395443,410279
2021-12-31,165.70631917239717,180.65520730433104,163.29904764819744,165.30264671596177,643487
2022-01-01,425.82988809255284,435.3060846605118,424.47779310310517,423.0659135757895,988015
2022-01-02,366.07888827848006,367.23577726742326,351.59830450302167,370.4134393309786,283208
2022-01-03,309.2261699076477,328.3819659274118,290.65001069389,307.67213586491744,978722
2022-01-04,243.532193649401,262.3866800312832,234.92147723114024,240.14203796627476,529791
2022-01-05,450.8802163252433,466.58400718821144,448.49740288532234,451.5118602097828,320868
2022-01-06,256.9780429690542,276.8046010003386,246.73018655441203,261.41578417250236,220787
2022-01-07,426.63977578863086,437.5294224446361,419.6631376394582,421.67807869363406,214427
2022-01-08,275.65396342808737,294.90933043315147,268.1574649410874,273.0352118606273,248063
2022-01-09,250.77777176996304,252.28987258229805,238.35115928684888,255.16224817406712,777913
2022-01-10,285.07191426784254,292.38552923307,270.6975520025985,281.7827739364142,320782
2022-01-11,220.55114966565685,225.05877502579216,218.33907768819364,216.68358418205506,711781
2022-01-12,399.04375207050043,402.96041375318583,398.3319474543709,399.74562422849846,588633
2022-01-13,301.0881560369917,303.9042150148452,281.2015499832774,304.70659426993996,899203
2022-01-14,192.88507805872692,205.33335089004686,188.23051108041588,192.65617623566618,225607
2022-01-15,459.8298293098274,475.4562664247735,458.7532188116582,464.77547187667267,871122
2022-01-16,253.55648854928455,265.1224565376918,249.75898196736614,255.3482055446645,179876
2022-01-17,317.4211444455955,320.36039863735965,316.6419875186262,313.1618935176999,592108
2022-01-18,462.5888443858188,478.8113197844882,454.75262649347536,467.5171657026385,267071
2022-01-19,349.69519836559687,362.4142925088714,333.64716267657036,348.7741407333988,827247
2022-01-20,146.75921628334564,154.52253040588556,139.9343272881912,144.63324162180047,946080
2022-01-21,475.93284944539005,489.4154553561113,467.0491813078227,476.5116412811689,555884
2022-01-22,351.08322122856714,356.2813208134238,337.57148575721834,349.12629714677576,562590
2022-01-23,233.96224586283444,240.86609003271866,223.78436446143684,229.82682093403596,560725
2022-01-24,155.7088290653549,174.05854592799471,138.47991534492843,150.72311249614668,343722
2022-01-25,417.6100757081184,423.42016582154685,400.2893622072033,417.10590923732104,596564
2022-01-26,348.02910237140543,357.42886773456416,347.83088846158233,351.39773659367137,437927
2022-01-27,313.38443679052864,331.1872595384489,297.82351066086466,314.1075886468294,668728
2022-01-28,457.55703322038306,471.7114602257336,448.3423612155496,462.54910620981747,655943
2022-01-29,415.4388844898123,416.6829490131064,395.6620736637391,413.3073509462843,667327
2022-01-30,160.66995189310046,163.61601277867987,151.00531037559176,158.47450254070102,417399
2022-01-31,224.6888271182193,224.84565893365763,204.95090821045335,221.28632172055876,172219
2022-02-01,199.3956559257863,212.01409173036956,184.30426870167156,196.03629180843964,810349
2022-02-02,397.5785170290708,406.5319855372791,392.60641933680466,395.4303829891713,897676
2022-02-03,113.41297389431175,116.09847091235726,102.64507430857259,116.34137434704702,718882
2022-02-04,327.9558739485266,347.11455636966195,308.11316115895494,332.013441854891,420739
2022-02-05,404.9834742962762,415.5766687751886,387.83286214123774,409.73434599335303,794911
2022-02-06,450.7062547046998,455.5441205869576,448.7589168288754,448.0291512456643,818590
2022-02-07,236.832699486363,246.84477090945714,222.70525955016308,240.64567494250392,466042
2022-02-08,428.5029218688051,442.09532852350725,421.59133015138883,426.7854727615785,390515
2022-02-09,144.2526947820829,145.77747914155418,144.11304954447593,140.38110022725175,562574
2022-02-10,438.5809166938073,444.0749929947651,430.5112973132673,442.28116594900894,259950
2022-02-11,150.99546493279297,167.13477475047284,146.30037649829353,152.35652127922916,267229
2022-02-12,258.9149162241469,268.10821363220015,242.53753081373748,255.56222518495753,105914
2022-02-13,418.91814631182143,429.8496891524673,412.1715341349061,418.21645888695144,314772
2022-02-14,159.9669709395095,168.6232909836989,143.41649706043316,157.83954788828018,389324
2022-02-15,191.7005580930566,192.57855694591672,191.6885993163607,194.06850378015858,966651
2022-02-16,388.9010273572265,392.2160229536296,382.7446443567041,388.4351896634692,965048
2022-02-17,388.01461461842973,396.9254473932676,383.1913103322745,392.9074140694936,327561
2022-02-18,356.4590531541189,360.64276246227746,351.7877059327467,352.00650297671484,287435
2022-02-19,377.57937778684,378.57895836003354,376.21564539153076,376.12953044820244,719501
2022-02-20,317.0897773390385,333.962770620075,313.3472919308285,316.9087790101383,520576
2022-02-21,200.7196235627811,220.34347414606341,189.60863216506868,200.7509591102643,662093
2022-02-22,238.2783974015678,254.14125488150256,232.4511759448129,236.43775562542416,506669
2022-02-23,172.63908672057028,189.71478515466362,164.2911910739873,174.93148921154597,226599
2022-02-24,463.3802245334513,468.2197671397922,455.84288692650756,467.1276952683411,778063
2022-02-25,333.3567179064482,352.56925741671216,315.8386194064503,337.7439109262268,290093
2022-02-26,260.34056670545596,264.27908079452453,242.23458672524563,263.39150047345123,174176
2022-02-27,284.8023214576531,303.83091766488974,274.9431820245359,288.3081234307191,194799
2022-02-28,478.91333584472613,498.8097217240452,472.310216838414,479.4187888509261,722673
2022-03-01,161.3405612464321,175.57501736135305,159.20454716638483,164.59944351070024,859942
2022-03-02,334.49193280671886,354.1148074425553,315.423875219077,332.5269718981984,188919
2022-03-03,302.3554715537864,313.74626714512846,301.1509326557805,301.34025917487855,705750
2022-03-04,344.5816941738591,349.7725298373809,338.6286886224935,342.75082431204453,279340
2022-03-05,107.2440735283362,115.98399124164862,101.28274950493612,106.91794688281546,789608
2022-03-06,448.8495635776606,460.72078228523634,442.4415378548563,446.70535974004696,131159
2022-03-07,472.847312993445,474.3089442339853,469.5615761279968,477.46342741598943,142039
2022-03-08,326.05327343568354,338.50013872802845,310.39004481720957,324.1817197157402,857262
2022-03-09,378.6603295507569,398.28388628600277,376.21037231143714,374.6407749318663,147800
2022-03-10,468.9997524709183,472.8019054665928,456.30161928785503,469.26792413142243,402905
2022-03-11,382.89545372535946,398.7473560511271,380.4185331912431,378.4664445098112,718914
2022-03-12,161.01561716570455,179.17359304129695,159.60490441384542,157.12104882879035,579319
2022-03-13,330.5153440667253,349.3893759231297,312.32675399300774,327.70923795868777,218368
2022-03-14,342.6860185531424,361.88873064125136,338.8834432267683,342.3295210519638,799023
2022-03-15,269.6522685209544,280.08146129538386,253.22726542976034,268.9847778440447,705191
2022-03-16,394.57769424988913,414.12385240971923,383.6850768277464,397.574612869917,218998
2022-03-17,473.74680590760596,488.8930100502947,472.18967551543057,476.1415524464471,341324
2022-03-18,470.2274051627105,473.4608338874497,451.11844133394914,469.49058810261755,609662
2022-03-19,280.33574856165285,289.8737506910123,275.396525221815,278.67279063740915,528583
2022-03-20,145.2952183363021,159.66184184374217,128.10231142924997,143.4599061769171,613520
2022-03-21,493.9364795849338,498.88328590131545,490.5602794692425,496.6764304578739,422038
2022-03-22,435.55923457837366,448.37153824935143,418.4803769355366,431.07995864058637,333229
2022-03-23,149.86507248130675,163.19708206223913,149.60049622320088,144.9932889764128,937876
2022-03-24,468.33675304694896,471.59074792312026,458.10114391555936,471.29219696621544,161748
2022-03-25,447.9585448248513,459.26025107390643,432.56969323642016,447.73000858474177,141190
2022-03-26,307.53522285042885,322.967761070001,288.8393125005732,303.8440342359646,140318
2022-03-27,336.51017429797173,346.4880875886906,318.32613157384196,333.86583364391674,792378
2022-03-28,259.6010815480521,259.8431438835742,243.2085841570992,263.9261210790259,224078
2022-03-29,121.90465552881253,122.08542491039837,104.14082853558645,125.4996852850615,139759
2022-03-30,234.07889665836038,241.21948353776062,230.09450294161886,236.17674716060012,902930
2022-03-31,421.14137943920457,439.6652608078402,415.45769352497,420.96363174257783,650277
2022-04-01,101.85280920184114,106.42634479391332,96.07343870341997,102.056045463755,595926
2022-04-02,233.39966867645768,246.08694245389142,225.8585900564237,238.15211402929725,780928
2022-04-03,259.26747743637736,263.70899485024376,251.4010640286736,263.92518187522023,479179
2022-04-04,314.9582411751692,321.39164096836015,304.0671346820757,312.1109316330275,953009
2022-04-05,467.9422465651042,484.90308835713387,464.74465129777536,471.0532922281574,467375
2022-04-06,238.5383977463845,253.11562659178344,224.71346447066472,235.51082440805467,785459
2022-04-07,238.78128075849108,240.68926630475528,235.42994997240095,235.9166555373306,976332
2022-04-08,395.00049924389936,403.574539663628,388.7943296018084,396.7614295855451,533855
